"No.","Time","Source","Destination","Protocol","Length","Info"
"1612","17.304585","host","2.4.2","USB","27","URB_INTERRUPT in"
"1613","17.312565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1614","17.312584","host","2.4.2","USB","27","URB_INTERRUPT in"
"1615","17.319566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1616","17.319586","host","2.4.2","USB","27","URB_INTERRUPT in"
"1617","17.327565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1618","17.327582","host","2.4.2","USB","27","URB_INTERRUPT in"
"1619","17.334577","2.4.2","host","USB","36","URB_INTERRUPT in"
"1620","17.334596","host","2.4.2","USB","27","URB_INTERRUPT in"
"1621","17.342567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1622","17.342587","host","2.4.2","USB","27","URB_INTERRUPT in"
"1623","17.349567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1624","17.349587","host","2.4.2","USB","27","URB_INTERRUPT in"
"1625","17.357567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1626","17.357585","host","2.4.2","USB","27","URB_INTERRUPT in"
"1627","17.364572","2.4.2","host","USB","36","URB_INTERRUPT in"
"1628","17.364594","host","2.4.2","USB","27","URB_INTERRUPT in"
"1629","17.372564","2.4.2","host","USB","36","URB_INTERRUPT in"
"1630","17.372582","host","2.4.2","USB","27","URB_INTERRUPT in"
"1631","17.379565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1632","17.379586","host","2.4.2","USB","27","URB_INTERRUPT in"
"1633","17.387570","2.4.2","host","USB","36","URB_INTERRUPT in"
"1634","17.387594","host","2.4.2","USB","27","URB_INTERRUPT in"
"1635","17.394565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1636","17.394581","host","2.4.2","USB","27","URB_INTERRUPT in"
"1637","17.402567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1638","17.402583","host","2.4.2","USB","27","URB_INTERRUPT in"
"1639","17.409567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1640","17.409583","host","2.4.2","USB","27","URB_INTERRUPT in"
"1641","17.417566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1642","17.417581","host","2.4.2","USB","27","URB_INTERRUPT in"
"1643","17.424564","2.4.2","host","USB","36","URB_INTERRUPT in"
"1644","17.424584","host","2.4.2","USB","27","URB_INTERRUPT in"
"1645","17.432564","2.4.2","host","USB","36","URB_INTERRUPT in"
"1646","17.432584","host","2.4.2","USB","27","URB_INTERRUPT in"
"1647","17.439580","2.4.2","host","USB","36","URB_INTERRUPT in"
"1648","17.439596","host","2.4.2","USB","27","URB_INTERRUPT in"
"1649","17.447146","host","2.2.2","USBMS","58","SCSI Read(10) LUN: 0x00 65536 bytes (128 blocks) at LBA: 0x000088c0 "
"1650","17.447189","2.2.2","host","USB","27","URB_BULK out"
"1651","17.447191","host","2.2.1","USB","27","URB_BULK in"
"1652","17.447564","2.4.2","host","USB","36","URB_INTERRUPT in"
"1653","17.447580","host","2.4.2","USB","27","URB_INTERRUPT in"
"1654","17.454562","2.4.2","host","USB","36","URB_INTERRUPT in"
"1655","17.454579","host","2.4.2","USB","27","URB_INTERRUPT in"
"1656","17.455448","2.2.1","host","USBMS","65563",""
"1657","17.455469","host","2.2.1","USB","27","URB_BULK in"
"1658","17.455512","2.2.1","host","USBMS","40",""
"1659","17.455585","host","2.2.2","USBMS","58","SCSI Read(10) LUN: 0x00 24576 bytes (48 blocks) at LBA: 0x00008940 "
"1660","17.455649","2.2.2","host","USB","27","URB_BULK out"
"1661","17.455650","host","2.2.1","USB","27","URB_BULK in"
"1662","17.460415","2.2.1","host","USBMS","24603",""
"1663","17.460433","host","2.2.1","USB","27","URB_BULK in"
"1664","17.460475","2.2.1","host","USBMS","40",""
"1665","17.462566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1666","17.462587","host","2.4.2","USB","27","URB_INTERRUPT in"
"1667","17.469565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1668","17.469590","host","2.4.2","USB","27","URB_INTERRUPT in"
"1669","17.484571","2.4.2","host","USB","36","URB_INTERRUPT in"
"1670","17.484605","host","2.4.2","USB","27","URB_INTERRUPT in"
"1671","17.492566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1672","17.492591","host","2.4.2","USB","27","URB_INTERRUPT in"
"1673","17.499570","2.4.2","host","USB","36","URB_INTERRUPT in"
"1674","17.499602","host","2.4.2","USB","27","URB_INTERRUPT in"
"1675","17.507568","2.4.2","host","USB","36","URB_INTERRUPT in"
"1676","17.507598","host","2.4.2","USB","27","URB_INTERRUPT in"
"1677","17.514566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1678","17.514593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1679","17.522566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1680","17.522591","host","2.4.2","USB","27","URB_INTERRUPT in"
"1681","17.529571","2.4.2","host","USB","36","URB_INTERRUPT in"
"1682","17.529599","host","2.4.2","USB","27","URB_INTERRUPT in"
"1683","17.537568","2.4.2","host","USB","36","URB_INTERRUPT in"
"1684","17.537594","host","2.4.2","USB","27","URB_INTERRUPT in"
"1685","17.544567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1686","17.544587","host","2.4.2","USB","27","URB_INTERRUPT in"
"1687","17.552567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1688","17.552592","host","2.4.2","USB","27","URB_INTERRUPT in"
"1689","17.559567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1690","17.559585","host","2.4.2","USB","27","URB_INTERRUPT in"
"1691","17.567743","2.4.2","host","USB","36","URB_INTERRUPT in"
"1692","17.567764","host","2.4.2","USB","27","URB_INTERRUPT in"
"1693","17.574563","2.4.2","host","USB","36","URB_INTERRUPT in"
"1694","17.574584","host","2.4.2","USB","27","URB_INTERRUPT in"
"1695","17.582565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1696","17.582591","host","2.4.2","USB","27","URB_INTERRUPT in"
"1697","17.589563","2.4.2","host","USB","36","URB_INTERRUPT in"
"1698","17.589579","host","2.4.2","USB","27","URB_INTERRUPT in"
"1699","17.597566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1700","17.597593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1701","17.604563","2.4.2","host","USB","36","URB_INTERRUPT in"
"1702","17.604582","host","2.4.2","USB","27","URB_INTERRUPT in"
"1703","17.612564","2.4.2","host","USB","36","URB_INTERRUPT in"
"1704","17.612583","host","2.4.2","USB","27","URB_INTERRUPT in"
"1705","17.619567","2.4.2","host","USB","36","URB_INTERRUPT in"
"1706","17.619588","host","2.4.2","USB","27","URB_INTERRUPT in"
"1707","17.627565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1708","17.627594","host","2.4.2","USB","27","URB_INTERRUPT in"
"1709","17.634566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1710","17.634597","host","2.4.2","USB","27","URB_INTERRUPT in"
"1711","17.642570","2.4.2","host","USB","36","URB_INTERRUPT in"
"1712","17.642632","host","2.4.2","USB","27","URB_INTERRUPT in"
"1713","17.649563","2.4.2","host","USB","36","URB_INTERRUPT in"
"1714","17.649587","host","2.4.2","USB","27","URB_INTERRUPT in"
"1715","17.657569","2.4.2","host","USB","36","URB_INTERRUPT in"
"1716","17.657591","host","2.4.2","USB","27","URB_INTERRUPT in"
"1717","17.664564","2.4.2","host","USB","36","URB_INTERRUPT in"
"1718","17.664588","host","2.4.2","USB","27","URB_INTERRUPT in"
"1719","17.672564","2.4.2","host","USB","36","URB_INTERRUPT in"
"1720","17.672585","host","2.4.2","USB","27","URB_INTERRUPT in"
"1721","17.679568","2.4.2","host","USB","36","URB_INTERRUPT in"
"1722","17.679592","host","2.4.2","USB","27","URB_INTERRUPT in"
"1723","17.687578","2.4.2","host","USB","36","URB_INTERRUPT in"
"1724","17.687595","host","2.4.2","USB","27","URB_INTERRUPT in"
"1725","17.694562","2.4.2","host","USB","36","URB_INTERRUPT in"
"1726","17.694584","host","2.4.2","USB","27","URB_INTERRUPT in"
"1727","17.702565","2.4.2","host","USB","36","URB_INTERRUPT in"
"1728","17.702587","host","2.4.2","USB","27","URB_INTERRUPT in"
"1729","17.709563","2.4.2","host","USB","36","URB_INTERRUPT in"
"1730","17.709585","host","2.4.2","USB","27","URB_INTERRUPT in"
"1731","17.717563","2.4.2","host","USB","36","URB_INTERRUPT in"
"1732","17.717589","host","2.4.2","USB","27","URB_INTERRUPT in"
"1733","17.724566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1734","17.724590","host","2.4.2","USB","27","URB_INTERRUPT in"
"1735","17.739566","2.4.2","host","USB","36","URB_INTERRUPT in"
"1736","17.739593","host","2.4.2","USB","27","URB_INTERRUPT in"
"1737","17.747573","2.4.2","host","USB","36","URB_INTERRUPT in"
"1738","17.747601","host","2.4.2","USB","27","URB_INTERRUPT in"
"1739","17.754569","2.4.2","host","USB","36","URB_INTERRUPT in"
"1740","17.754595","host","2.4.2","USB","27","URB_INTERRUPT in"
"1741","17.792572","2.4.2","host","USB","36","URB_INTERRUPT in"
"1742","17.792621","host","2.4.2","USB","27","URB_INTERRUPT in"
"1743","17.867579","2.4.2","host","USB","36","URB_INTERRUPT in"
"1744","17.867621","host","2.4.2","USB","27","URB_INTERRUPT in"
"1745","17.949580","2.4.2","host","USB","36","URB_INTERRUPT in"
"1746","17.949624","host","2.4.2","USB","27","URB_INTERRUPT in"
"1747","17.953686","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1748","17.953736","2.2.2","host","USB","27","URB_BULK out"
"1749","17.953738","host","2.2.1","USB","27","URB_BULK in"
"1750","17.953954","2.2.1","host","USBMS","40",""
"1751","17.954329","host","2.2.2","USBMS","58","SCSI Inquiry LUN: 0x00 "
"1752","17.954530","2.2.2","host","USB","27","URB_BULK out"
"1753","17.954532","host","2.2.1","USB","27","URB_BULK in"
"1754","17.954681","2.2.1","host","USBMS","32","[SCSI transfer limited due to allocation_length too small]"
"1755","17.954683","host","2.2.1","USB","27","URB_BULK in"
"1756","17.954766","2.2.1","host","USBMS","40",""
"1757","17.955032","host","2.2.2","USBMS","58","SCSI Inquiry LUN: 0x00 "
"1758","17.955059","2.2.2","host","USB","27","URB_BULK out"
"1759","17.955060","host","2.2.1","USB","27","URB_BULK in"
"1760","17.955182","2.2.1","host","USBMS","63","[SCSI transfer limited due to allocation_length too small]"
"1761","17.955184","host","2.2.1","USB","27","URB_BULK in"
"1762","17.955232","2.2.1","host","USBMS","40",""
"1763","17.955437","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1764","17.955466","2.2.2","host","USB","27","URB_BULK out"
"1765","17.955467","host","2.2.1","USB","27","URB_BULK in"
"1766","17.955592","2.2.1","host","USBMS","40",""
"1767","17.956827","host","2.2.2","USBMS","58","SCSI Command: 0x7a LUN:0x00 "
"1768","17.956864","2.2.2","host","USB","27","URB_BULK out"
"1769","17.956866","host","2.2.2","USBMS","8219",""
"1770","17.957114","2.2.2","host","USB","27","URB_BULK out"
"1771","17.957128","host","2.2.1","USB","27","URB_BULK in"
"1772","17.957252","2.2.1","host","USBMS","40",""
"1773","17.957254","host","2.2.2","USBMS","58","SCSI Request Sense LUN: 0x00 "
"1774","17.957299","2.2.2","host","USB","27","URB_BULK out"
"1775","17.957301","host","2.2.1","USB","27","URB_BULK in"
"1776","17.957429","2.2.1","host","USBMS","45",""
"1777","17.957431","host","2.2.1","USB","27","URB_BULK in"
"1778","17.957490","2.2.1","host","USB","27","URB_BULK in"
"1779","17.957503","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"1780","17.957826","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"1781","17.957829","host","2.2.1","USB","27","URB_BULK in"
"1782","17.957851","2.2.1","host","USBMS","40",""
"1783","18.234762","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1784","18.234829","2.2.2","host","USB","27","URB_BULK out"
"1785","18.234831","host","2.2.1","USB","27","URB_BULK in"
"1786","18.234948","2.2.1","host","USBMS","40",""
"1787","19.243554","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1788","19.243609","2.2.2","host","USB","27","URB_BULK out"
"1789","19.243612","host","2.2.1","USB","27","URB_BULK in"
"1790","19.243822","2.2.1","host","USBMS","40",""
"1791","20.249080","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1792","20.249132","2.2.2","host","USB","27","URB_BULK out"
"1793","20.249134","host","2.2.1","USB","27","URB_BULK in"
"1794","20.249349","2.2.1","host","USBMS","40",""
"1795","20.469537","2.4.2","host","USB","36","URB_INTERRUPT in"
"1796","20.469567","host","2.4.2","USB","27","URB_INTERRUPT in"
"1797","20.597537","2.4.2","host","USB","36","URB_INTERRUPT in"
"1798","20.597566","host","2.4.2","USB","27","URB_INTERRUPT in"
"1799","20.601198","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1800","20.601237","2.2.2","host","USB","27","URB_BULK out"
"1801","20.601239","host","2.2.1","USB","27","URB_BULK in"
"1802","20.601456","2.2.1","host","USBMS","40",""
"1803","20.601652","host","2.2.2","USBMS","58","SCSI Inquiry LUN: 0x00 "
"1804","20.601685","2.2.2","host","USB","27","URB_BULK out"
"1805","20.601687","host","2.2.1","USB","27","URB_BULK in"
"1806","20.601826","2.2.1","host","USBMS","32","[SCSI transfer limited due to allocation_length too small]"
"1807","20.601827","host","2.2.1","USB","27","URB_BULK in"
"1808","20.601874","2.2.1","host","USBMS","40",""
"1809","20.602041","host","2.2.2","USBMS","58","SCSI Inquiry LUN: 0x00 "
"1810","20.602061","2.2.2","host","USB","27","URB_BULK out"
"1811","20.602063","host","2.2.1","USB","27","URB_BULK in"
"1812","20.602191","2.2.1","host","USBMS","63","[SCSI transfer limited due to allocation_length too small]"
"1813","20.602192","host","2.2.1","USB","27","URB_BULK in"
"1814","20.602238","2.2.1","host","USBMS","40",""
"1815","20.602427","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1816","20.602452","2.2.2","host","USB","27","URB_BULK out"
"1817","20.602454","host","2.2.1","USB","27","URB_BULK in"
"1818","20.602567","2.2.1","host","USBMS","40",""
"1819","20.603839","host","2.2.2","USBMS","58","SCSI Command: 0x7a LUN:0x00 "
"1820","20.603874","2.2.2","host","USB","27","URB_BULK out"
"1821","20.603877","host","2.2.2","USBMS","8219",""
"1822","20.604138","2.2.2","host","USB","27","URB_BULK out"
"1823","20.604152","host","2.2.1","USB","27","URB_BULK in"
"1824","20.604276","2.2.1","host","USBMS","40",""
"1825","20.604278","host","2.2.2","USBMS","58","SCSI Request Sense LUN: 0x00 "
"1826","20.604324","2.2.2","host","USB","27","URB_BULK out"
"1827","20.604326","host","2.2.1","USB","27","URB_BULK in"
"1828","20.604453","2.2.1","host","USBMS","45",""
"1829","20.604455","host","2.2.1","USB","27","URB_BULK in"
"1830","20.604513","2.2.1","host","USB","27","URB_BULK in"
"1831","20.604523","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"1832","20.604739","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"1833","20.604742","host","2.2.1","USB","27","URB_BULK in"
"1834","20.604769","2.2.1","host","USBMS","40",""
"1835","21.253293","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1836","21.253348","2.2.2","host","USB","27","URB_BULK out"
"1837","21.253350","host","2.2.1","USB","27","URB_BULK in"
"1838","21.253493","2.2.1","host","USBMS","40",""
"1839","22.262340","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1840","22.262392","2.2.2","host","USB","27","URB_BULK out"
"1841","22.262394","host","2.2.1","USB","27","URB_BULK in"
"1842","22.262606","2.2.1","host","USBMS","40",""
"1843","22.667505","2.4.2","host","USB","36","URB_INTERRUPT in"
"1844","22.667538","host","2.4.2","USB","27","URB_INTERRUPT in"
"1845","22.787507","2.4.2","host","USB","36","URB_INTERRUPT in"
"1846","22.787543","host","2.4.2","USB","27","URB_INTERRUPT in"
"1847","22.791094","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1848","22.791134","2.2.2","host","USB","27","URB_BULK out"
"1849","22.791136","host","2.2.1","USB","27","URB_BULK in"
"1850","22.791348","2.2.1","host","USBMS","40",""
"1851","22.791547","host","2.2.2","USBMS","58","SCSI Inquiry LUN: 0x00 "
"1852","22.791645","2.2.2","host","USB","27","URB_BULK out"
"1853","22.791659","host","2.2.1","USB","27","URB_BULK in"
"1854","22.791718","2.2.1","host","USBMS","32","[SCSI transfer limited due to allocation_length too small]"
"1855","22.791719","host","2.2.1","USB","27","URB_BULK in"
"1856","22.791766","2.2.1","host","USBMS","40",""
"1857","22.791911","host","2.2.2","USBMS","58","SCSI Inquiry LUN: 0x00 "
"1858","22.791935","2.2.2","host","USB","27","URB_BULK out"
"1859","22.791936","host","2.2.1","USB","27","URB_BULK in"
"1860","22.792061","2.2.1","host","USBMS","63","[SCSI transfer limited due to allocation_length too small]"
"1861","22.792063","host","2.2.1","USB","27","URB_BULK in"
"1862","22.792124","2.2.1","host","USBMS","40",""
"1863","22.792301","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1864","22.792323","2.2.2","host","USB","27","URB_BULK out"
"1865","22.792324","host","2.2.1","USB","27","URB_BULK in"
"1866","22.792442","2.2.1","host","USBMS","40",""
"1867","22.793716","host","2.2.2","USBMS","58","SCSI Command: 0x7a LUN:0x00 "
"1868","22.793751","2.2.2","host","USB","27","URB_BULK out"
"1869","22.793753","host","2.2.2","USBMS","8219",""
"1870","22.794024","2.2.2","host","USB","27","URB_BULK out"
"1871","22.794036","host","2.2.1","USB","27","URB_BULK in"
"1872","22.794162","2.2.1","host","USBMS","40",""
"1873","22.794163","host","2.2.2","USBMS","58","SCSI Request Sense LUN: 0x00 "
"1874","22.794210","2.2.2","host","USB","27","URB_BULK out"
"1875","22.794212","host","2.2.1","USB","27","URB_BULK in"
"1876","22.794347","2.2.1","host","USBMS","45",""
"1877","22.794349","host","2.2.1","USB","27","URB_BULK in"
"1878","22.794403","2.2.1","host","USB","27","URB_BULK in"
"1879","22.794415","host","2.2.1","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"1880","22.794716","2.2.1","host","USB","27","URB_FUNCTION_SYNC_RESET_PIPE_AND_CLEAR_STALL"
"1881","22.794731","host","2.2.1","USB","27","URB_BULK in"
"1882","22.794752","2.2.1","host","USBMS","40",""
"1883","22.824503","2.4.2","host","USB","36","URB_INTERRUPT in"
"1884","22.824531","host","2.4.2","USB","27","URB_INTERRUPT in"
"1885","22.847501","2.4.2","host","USB","36","URB_INTERRUPT in"
"1886","22.847523","host","2.4.2","USB","27","URB_INTERRUPT in"
"1887","22.929507","2.4.2","host","USB","36","URB_INTERRUPT in"
"1888","22.929539","host","2.4.2","USB","27","URB_INTERRUPT in"
"1889","23.270039","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1890","23.270107","2.2.2","host","USB","27","URB_BULK out"
"1891","23.270108","host","2.2.1","USB","27","URB_BULK in"
"1892","23.270276","2.2.1","host","USBMS","40",""
"1893","23.799497","2.4.2","host","USB","36","URB_INTERRUPT in"
"1894","23.799532","host","2.4.2","USB","27","URB_INTERRUPT in"
"1895","23.822489","2.4.2","host","USB","36","URB_INTERRUPT in"
"1896","23.822509","host","2.4.2","USB","27","URB_INTERRUPT in"
"1897","23.844491","2.4.2","host","USB","36","URB_INTERRUPT in"
"1898","23.844519","host","2.4.2","USB","27","URB_INTERRUPT in"
"1899","24.283156","host","2.2.2","USBMS","58","SCSI Test Unit Ready LUN: 0x00 "
"1900","24.283215","2.2.2","host","USB","27","URB_BULK out"
"1901","24.283217","host","2.2.1","USB","27","URB_BULK in"
"1902","24.283426","2.2.1","host","USBMS","40",""
"1903","24.309483","2.4.2","host","USB","36","URB_INTERRUPT in"
"1904","24.309508","host","2.4.2","USB","27","URB_INTERRUPT in"
"1905","24.317483","2.4.2","host","USB","36","URB_INTERRUPT in"
"1906","24.317499","host","2.4.2","USB","27","URB_INTERRUPT in"
"1907","24.324480","2.4.2","host","USB","36","URB_INTERRUPT in"
"1908","24.324498","host","2.4.2","USB","27","URB_INTERRUPT in"
"1909","24.332483","2.4.2","host","USB","36","URB_INTERRUPT in"
"1910","24.332502","host","2.4.2","USB","27","URB_INTERRUPT in"
"1911","24.339481","2.4.2","host","USB","36","URB_INTERRUPT in"
"1912","24.339499","host","2.4.2","USB","27","URB_INTERRUPT in"
"1913","24.347479","2.4.2","host","USB","36","URB_INTERRUPT in"
"1914","24.347498","host","2.4.2","USB","27","URB_INTERRUPT in"
"1915","24.354483","2.4.2","host","USB","36","URB_INTERRUPT in"
"1916","24.354502","host","2.4.2","USB","27","URB_INTERRUPT in"
"1917","24.362482","2.4.2","host","USB","36","URB_INTERRUPT in"
"1918","24.362497","host","2.4.2","USB","27","URB_INTERRUPT in"
"1919","24.369481","2.4.2","host","USB","36","URB_INTERRUPT in"
"1920","24.369500","host","2.4.2","USB","27","URB_INTERRUPT in"
"1921","24.377480","2.4.2","host","USB","36","URB_INTERRUPT in"
"1922","24.377497","host","2.4.2","USB","27","URB_INTERRUPT in"
"1923","24.384481","2.4.2","host","USB","36","URB_INTERRUPT in"
"1924","24.384497","host","2.4.2","USB","27","URB_INTERRUPT in"
"1925","24.392479","2.4.2","host","USB","36","URB_INTERRUPT in"
"1926","24.392499","host","2.4.2","USB","27","URB_INTERRUPT in"
"1927","24.399489","2.4.2","host","USB","36","URB_INTERRUPT in"
"1928","24.399509","host","2.4.2","USB","27","URB_INTERRUPT in"
"1929","24.407481","2.4.2","host","USB","36","URB_INTERRUPT in"
"1930","24.407501","host","2.4.2","USB","27","URB_INTERRUPT in"
"1931","24.414479","2.4.2","host","USB","36","URB_INTERRUPT in"
"1932","24.414498","host","2.4.2","USB","27","URB_INTERRUPT in"
"1933","24.422478","2.4.2","host","USB","36","URB_INTERRUPT in"
"1934","24.422496","host","2.4.2","USB","27","URB_INTERRUPT in"
"1935","24.429478","2.4.2","host","USB","36","URB_INTERRUPT in"
"1936","24.429498","host","2.4.2","USB","27","URB_INTERRUPT in"
"1937","24.437478","2.4.2","host","USB","36","URB_INTERRUPT in"
"1938","24.437494","host","2.4.2","USB","27","URB_INTERRUPT in"
"1939","24.444479","2.4.2","host","USB","36","URB_INTERRUPT in"
"1940","24.444498","host","2.4.2","USB","27","URB_INTERRUPT in"
"1941","24.452479","2.4.2","host","USB","36","URB_INTERRUPT in"
"1942","24.452498","host","2.4.2","USB","27","URB_INTERRUPT in"
"1943","24.459479","2.4.2","host","USB","36","URB_INTERRUPT in"
"1944","24.459495","host","2.4.2","USB","27","URB_INTERRUPT in"
"1945","24.467477","2.4.2","host","USB","36","URB_INTERRUPT in"
"1946","24.467496","host","2.4.2","USB","27","URB_INTERRUPT in"
"1947","24.474479","2.4.2","host","USB","36","URB_INTERRUPT in"
"1948","24.474494","host","2.4.2","USB","27","URB_INTERRUPT in"
"1949","24.482481","2.4.2","host","USB","36","URB_INTERRUPT in"
"1950","24.482497","host","2.4.2","USB","27","URB_INTERRUPT in"
"1951","24.489480","2.4.2","host","USB","36","URB_INTERRUPT in"
"1952","24.489496","host","2.4.2","USB","27","URB_INTERRUPT in"
"1953","24.497478","2.4.2","host","USB","36","URB_INTERRUPT in"
"1954","24.497499","host","2.4.2","USB","27","URB_INTERRUPT in"
"1955","24.504482","2.4.2","host","USB","36","URB_INTERRUPT in"
"1956","24.504497","host","2.4.2","USB","27","URB_INTERRUPT in"
"1957","24.512479","2.4.2","host","USB","36","URB_INTERRUPT in"
"1958","24.512501","host","2.4.2","USB","27","URB_INTERRUPT in"
"1959","24.519477","2.4.2","host","USB","36","URB_INTERRUPT in"
"1960","24.519499","host","2.4.2","USB","27","URB_INTERRUPT in"
"1961","24.527480","2.4.2","host","USB","36","URB_INTERRUPT in"
"1962","24.527500","host","2.4.2","USB","27","URB_INTERRUPT in"
"1963","24.534477","2.4.2","host","USB","36","URB_INTERRUPT in"
"1964","24.534497","host","2.4.2","USB","27","URB_INTERRUPT in"
"1965","24.542478","2.4.2","host","USB","36","URB_INTERRUPT in"
"1966","24.542499","host","2.4.2","USB","27","URB_INTERRUPT in"
"1967","24.549476","2.4.2","host","USB","36","URB_INTERRUPT in"
"1968","24.549493","host","2.4.2","USB","27","URB_INTERRUPT in"
"1969","24.557477","2.4.2","host","USB","36","URB_INTERRUPT in"
"1970","24.557497","host","2.4.2","USB","27","URB_INTERRUPT in"
"1971","24.564487","2.4.2","host","USB","36","URB_INTERRUPT in"
"1972","24.564507","host","2.4.2","USB","27","URB_INTERRUPT in"
"1973","24.572478","2.4.2","host","USB","36","URB_INTERRUPT in"
"1974","24.572496","host","2.4.2","USB","27","URB_INTERRUPT in"
"1975","24.579484","2.4.2","host","USB","36","URB_INTERRUPT in"
"1976","24.579503","host","2.4.2","USB","27","URB_INTERRUPT in"
"1977","24.587479","2.4.2","host","USB","36","URB_INTERRUPT in"
"1978","24.587496","host","2.4.2","USB","27","URB_INTERRUPT in"
"1979","24.594476","2.4.2","host","USB","36","URB_INTERRUPT in"
"1980","24.594496","host","2.4.2","USB","27","URB_INTERRUPT in"
"1981","24.602476","2.4.2","host","USB","36","URB_INTERRUPT in"
"1982","24.602497","host","2.4.2","USB","27","URB_INTERRUPT in"
"1983","24.609476","2.4.2","host","USB","36","URB_INTERRUPT in"
"1984","24.609495","host","2.4.2","USB","27","URB_INTERRUPT in"
"1985","24.617477","2.4.2","host","USB","36","URB_INTERRUPT in"
"1986","24.617500","host","2.4.2","USB","27","URB_INTERRUPT in"
"1987","24.624480","2.4.2","host","USB","36","URB_INTERRUPT in"
"1988","24.624500","host","2.4.2","USB","27","URB_INTERRUPT in"
"1989","24.632478","2.4.2","host","USB","36","URB_INTERRUPT in"
"1990","24.632498","host","2.4.2","USB","27","URB_INTERRUPT in"
"1991","24.639480","2.4.2","host","USB","36","URB_INTERRUPT in"
"1992","24.639498","host","2.4.2","USB","27","URB_INTERRUPT in"
"1993","24.647476","2.4.2","host","USB","36","URB_INTERRUPT in"
"1994","24.647494","host","2.4.2","USB","27","URB_INTERRUPT in"
"1995","24.655486","2.4.2","host","USB","36","URB_INTERRUPT in"
"1996","24.655502","host","2.4.2","USB","27","URB_INTERRUPT in"
"1997","24.662475","2.4.2","host","USB","36","URB_INTERRUPT in"
"1998","24.662492","host","2.4.2","USB","27","URB_INTERRUPT in"
"1999","24.670475","2.4.2","host","USB","36","URB_INTERRUPT in"
"2000","24.670494","host","2.4.2","USB","27","URB_INTERRUPT in"
"2001","24.677477","2.4.2","host","USB","36","URB_INTERRUPT in"
"2002","24.677496","host","2.4.2","USB","27","URB_INTERRUPT in"
"2003","24.685477","2.4.2","host","USB","36","URB_INTERRUPT in"
"2004","24.685492","host","2.4.2","USB","27","URB_INTERRUPT in"
"2005","24.692481","2.4.2","host","USB","36","URB_INTERRUPT in"
"2006","24.692501","host","2.4.2","USB","27","URB_INTERRUPT in"
"2007","24.700477","2.4.2","host","USB","36","URB_INTERRUPT in"
"2008","24.700496","host","2.4.2","USB","27","URB_INTERRUPT in"
"2009","24.707481","2.4.2","host","USB","36","URB_INTERRUPT in"
"2010","24.707502","host","2.4.2","USB","27","URB_INTERRUPT in"
"2011","24.715477","2.4.2","host","USB","36","URB_INTERRUPT in"
